industry_code	product_code	product_name
2023	#        	Dry, condensed, and evaporated milk products
2023	#1       	Dry milk products
2023	#129     	Other dry milk products, consumer-type packages (3 lbs. or less)
2023	#139     	Dry whey, bulk packaging (more than 3 lbs.)
2023	#142     	Dry whole milk, bulk packaging (more than 3 lbs.)
2023	#143     	Nonfat dry milk, bulk packaging (more than 3 lbs.)
2023	#146     	Other food-grade dry milk products, bulk packaging (more than 3 lbs.)
2023	#151     	Feed-grade dry milk products, bulk packaging (more than 3 lbs.)
2023	#2       	Canned milk products, consumer-type can
2023	#212     	Evaporated milk, consumer-type can
2023	#3       	Condensed and evaporated milk products, shipped in bulk (barrels, drums and tanks)
2023	#318     	All other food-grade concentrated milk products, except ice cream mixes, shipped in bulk
2023	#5       	Dry milk products and mixtures incl. ndm, and all feed grade dry milk
2023	#529     	Other dry milk products shipped in consumer-type packages (3 lbs. or less)
2023	#542     	Dry whole milk (food grade) shipped in bulk (more than 3 lbs.)
2023	#543     	Nonfat dry milk (food grade) shipped in bulk (more than 3 lbs.)
2023	#545     	Dry whey (food grade) shipped in bulk (more than 3 lbs.)
2023	#547     	Modified dry whey products (food grade) shipped in bulk (more than 3 lbs.)
2023	#549     	Other food grade dry milk products shipped in bulk (more than 3 lbs.)
2023	#551     	Feed grade dry milk products shipped in bulk (more than 3 lbs.)
2023	#5A      	Dry milk products, except substitutes, shipped in consumer-type packages (3 lbs. or less)
2023	#5B      	Dry milk products, except substitutes, shipped in bulk (more than 3 lbs.)
2023	#6       	Canned milk products, consumer cans incl evap. and condensed, excl. substitutes
2023	#612     	Evaporated milk, consumer-type cans
2023	#7       	Concentrated milk products shipped in bulk (drums, tanks etc.) excl. substitutes
2023	#719     	All other food grade concentrated milk products, shipped in bulk
2023	#8       	Ice cream mixes and related products incl yogurt, ice milk, and milkshake mixes
2023	#9       	Dairy product substitutes, incl. dry coffee whiteners, and infants' formula etc.
2023	#921     	Dry coffee whiteners, nondairy base
2023	#928     	Other dry dairy substitutes including whipped topping, etc.
2023	#M       	Miscellaneous receipts
2023	#P       	Primary products
2023	#S       	Secondary products
2023	#SS      	Secondary products
2023	#SSS     	Other secondary products
2023	#XY9     	Contract work and other miscellaneous receipts
2023	#Z89     	Resales
2023	2021S    	Creamery butter
2023	2026S    	Fluid milk
2024	#        	Ice cream and frozen desserts
2024	#1       	Ice cream and frozen desserts
2024	#114     	Bulk ice cream or custard with conventional fat content (3 gallons or more)
2024	#11401   	Bulk vanilla ice cream and custard (3 gallons or more)
2024	#11498   	Other bulk ice cream and custard (3 gallons or more)
2024	#115     	Consumer-size ice cream and custard (16 oz. to less than 3 gallons)
2024	#11501   	Vanilla ice cream and custard in consumer size (16 oz. to less than 3 gallons)
2024	#11502   	Superpremium and premium
2024	#11503   	Regular and economy
2024	#11598   	Other consumer-size ice cream and custard (16 oz. to less than 3 gallons)
2024	#116     	Novelty forms of frozen desserts (any frozen dairy-type dessert less than 16 ounces)
2024	#117     	Novelty forms of ice cream & custard (conventional fat content)
2024	#119     	Reduced fat/nonfat ice cream (ice milk); all forms (bulk, consumer, or novelty)
2024	#121     	Frozen yogurt; including nonfat
2024	#123     	Other frozen desserts; e.g., tofu, mellorine, sherbets, sorbets, ices, & pops
2024	#151     	Water ices
2024	#184     	Consumer-size ice milk (16 oz. to less than 3 gallons)
2024	#18401   	Superpremium and premium
2024	#18402   	Regular and economy
2024	#196     	Consumer-size sherbet (16 oz. to less than 3 gallons)
2024	#197     	Other frozen dairy desserts
2024	#19701   	Frozen yogurt
2024	#19799   	Other frozen dairy desserts
2024	#1A      	Conventional ice cream or custard and reduced fat ice cream (ice milk)
2024	#1B      	Frozen dairy and nondairy desserts other than ice cream or ice milk
2024	#M       	Miscellaneous receipts
2024	#P       	Primary products
2024	#S       	Secondary products
2024	#SS      	Secondary products
2024	#SSS     	Other secondary products
2024	#Z89     	Resales
2024	2026S    	Fluid milk
2026	#        	Fluid milk
2026	#1       	Bulk fluid milk and cream
2026	#1______A	Bulk fluid milk and cream
2026	#2       	Packaged fluid milk and related products
2026	#212     	Fluid whole milk, packaged (including U.H.T.)
2026	#21200G1 	Fluid whole milk, packaged, Northeast region
2026	#21200G2 	Fluid whole milk, packaged, North Central region
2026	#21200G3 	Fluid whole milk, packaged, Southern region
2026	#21200G4 	Fluid whole milk, packaged, Western region
2026	#21201   	Fluid whole milk, packaged, Northeast region
2026	#21202   	Fluid whole milk, packaged, North Central region
2026	#21203   	Fluid whole milk, packaged, Southern region
2026	#21204   	Fluid whole milk, packaged, Western region
2026	#223     	Lowfat milk, 0.5-2.0% butterfat, packaged (including U.H.T.)
2026	#22301   	Lowfat milk, packaged, Northeast region
2026	#22302   	Lowfat milk, packaged, North Central region
2026	#22303   	Lowfat milk, packaged, Southern region
2026	#22304   	Lowfat milk, packaged, Western region
2026	#225     	Skim milk, packaged (including U.H.T.)
2026	#232     	Cream, heavy, with more than 36% butterfat (whipping cream)
2026	#243     	Cream, light, with less than 36% butterfat (coffee cream)
2026	#245     	Sour cream, unflavored
2026	#252     	Half and half
2026	#263     	Whipped topping with a butterfat base
2026	#299     	Creams, half-and-half, and dairy-based whipped toppings
2026	#3       	Cottage cheese (including farmers' cheese, pot cheese, and bakers' cheese)
2026	#313     	Cottage cheese, manufactured and creamed at the establishment
2026	#4       	Buttermilk, chocolate drinks and other flavored milk products
2026	#432     	Yogurt
2026	#434     	Buttermilk and related products
2026	#435     	Flavored milk drinks (chocolate milk, chocolate drink)
2026	#5       	Yogurt, except frozen
2026	#7       	Perishable dairy product substitutes
2026	#714     	Coffee whiteners
2026	#8       	Other milk products, n.e.c.
2026	#815     	Flavored milks (chocolate milk, etc.)
2026	#819     	Other milk products (eggnog, buttermilk, acidophilus milk, reconstituted milk, etc.)
2026	#M       	Miscellaneous receipts
2026	#P       	Primary products
2026	#S       	Secondary products
2026	#SS      	Secondary products
2026	#SSS     	Other secondary products
2026	#Z89     	Resales
2026	2021S    	Creamery butter
2026	2022S    	Cheese
2026	2023S    	Condensed and evaporated milk
2026	2024S    	Ice cream and frozen desserts
203_	#        	Canned and preserved fruits and vegetables
2032	#        	Canned specialties
2032	#1       	Canned baby foods, except cereal and biscuits
2032	#131     	Vegetables
2032	#2       	Canned soups, except frozen or seafood
2032	#3       	Canned dry beans including baked
2032	#37      	Beans with pork
2032	#373     	Beans with pork (7.1 to 18.0 ounces)
2032	#38      	Beans with sauce, vegetarian style
2032	#384     	Beans with sauce, vegetarian style (other sizes)
2032	#386     	Other canned dry beans, including chili con carne (13.1 oz to 18 oz)
2032	#39      	Other canned dry beans, including chile con carne with less than 20% meat
2032	#391     	Other canned dry beans, including chili con carne (other sizes)
2032	#392     	Other canned dry beans, 13.1 to 18 ounces
2032	#393     	Other canned beans, all other sizes
2032	#4       	Canned specialty foods
2032	#46      	Spaghetti, macaroni and ravioli
2032	#461     	Spaghetti with meat
2032	#462     	Spaghetti without meat
2032	#464     	Ravioli
2032	#468     	Chinese foods (bean sprouts, chop suey, etc.)
2032	#481     	Chinese foods
2032	#493     	Spanish foods (Mexican rice, tortillas, enchiladas)
2032	#494     	Ravioli
2032	#498     	Other canned specialties, including gravy and puddings (other than meats)
2032	#P       	Primary products
2032	#S       	Secondary products
2032	#SS      	Secondary products
2032	#SSS     	Other secondary products
2032	2033S    	Canned fruits and vegetables
2032	2033SSS  	Canned fruits and vegetables
2033	#        	Canned fruits, vegetables, preserves, jams and jellies
2033	#1       	Canned fruits, except baby foods
2033	#112     	Apples
2033	#115     	Apricots
2033	#122     	Cherries, red pitted
2033	#122____A	Cherries, red pitted
2033	#124     	Cherries, sweet
2033	#128     	Cranberries and cranberry sauce
2033	#134     	Fruits for salads
2033	#157     	Pineapple, all styles
2033	#162     	Fruit pie mixes
2033	#16261   	Apple pie mix
2033	#16263   	Cherry pie mix
2033	#171     	Applesauce
2033	#172     	Fruit cocktail
2033	#173     	Olives, ripe and green ripe
2033	#174     	Peaches, including spiced
2033	#175     	Pears, including spiced
2033	#198     	Other canned fruit
2033	#2       	Canned vegetables, except hominy and mushrooms
2033	#203     	Fresh lima beans
2033	#207     	Beans, green and wax (including blue lake)
2033	#20792   	Beans, green and wax (excluding blue lake)
2033	#215     	Carrots
2033	#235     	Vegetable combinations
2033	#253     	Pumpkin and squash (including pie mix)
2033	#255     	Spinach
2033	#258     	Other leafy greens
2033	#274     	Sweet potatoes
2033	#275     	White potatoes
2033	#276     	Sauerkraut
2033	#291     	Asparagus
2033	#291____A	Asparagus
2033	#293     	Beets
2033	#294     	Sweet corn, whole kernel
2033	#295     	Sweet corn, cream style
2033	#296     	Green peas
2033	#297     	Tomatoes
2033	#299     	Other canned vegetables
2033	#3       	Canned hominy and mushrooms
2033	#321     	Mushrooms
2033	#4       	Canned or fresh fruit juices, nectars, and concentrates
2033	#411     	Apple juice, single strength
2033	#415     	Orange juice, single strength
2033	#425     	Grape juice, single strength
2033	#428     	Pineapple juice, single strength
2033	#431     	Grapefruit juice, single strength
2033	#464     	Prune juice, single strength
2033	#472     	Other single strength fruit juices and mixtures of fruit juices
2033	#491     	Fresh fruit juice to be refrigerated
2033	#492     	Orange juice, single strength
2033	#494     	Fruit juice, concentrated, hot pack
2033	#496     	Fresh orange juice, single strength
2033	#498     	Other fresh fruit juices and nectars
2033	#4A      	Canned fruit juices, nectars, and concentrates
2033	#4B      	Fresh fruit juices and nectars
2033	#5       	Canned vegetable juices
2033	#515     	Tomato juice
2033	#6       	Catsup, and other canned tomato sauces, pastes, etc.
2033	#614     	Tomato sauces
2033	#61413   	Tomato sauces, 7.1 - 10 oz. size
2033	#61419   	Tomato sauces, other sizes
2033	#621     	Catsup
2033	#62122   	Catsup, 14 - 32 oz. size
2033	#62123   	Catsup, all other sizes
2033	#631     	Spaghetti, pizza, and marinara sauces (less than 20 percent meat)
2033	#651     	Chili sauce
2033	#662     	Tomato paste
2033	#66264   	Tomato paste, all other sizes (incl bulk)
2033	#682     	Barbecue sauce
2033	#691     	Tomato pulp and puree
2033	#8       	Canned jams, jellies, and preserves
2033	#811     	Pure strawberry jams and preserves
2033	#815     	Other pure jams and preserves
2033	#821     	Pure grape jelly
2033	#825     	Other pure jellies
2033	#861     	Maraschino cherries
