case_code	category_code	category_text	display_level	selectable	sort_sequence
T	P3X	Part - Trunk	0	T	2188	
T	P41	Part - Shoulder	0	T	2189	
T	P42	Part - Arm	0	T	2190	
T	P43	Part - Wrist	0	T	2191	
T	P44	Part - Hand(s)	0	T	2192	
T	P4A	Part - Hand(s), except finger(s)	0	T	2193	
T	P4B	Part - Finger(s), fingernail(s)	0	T	2194	
T	P4X	Part - Upper extremities	0	T	2195	
T	P51	Part - Knee	0	T	2196	
T	P52	Part - Ankle	0	T	2197	
T	P53	Part - Foot	0	T	2198	
T	P54	Part - Toe, toenail	0	T	2199	
T	P5X	Part - Lower extremities	0	T	2200	
T	P6X	Part - Body systems	0	T	2201	
T	P8X	Part - Multiple	0	T	2202	
T	PAD	Industry - Public Administration	0	T	2139	
T	PBS	Industry - Professional business services	0	T	2140	
T	PST	Industry - Professional, scientific, and technical services	0	T	2141	
T	PXX	Part - all other	0	T	2203	
T	RAX	Race (American Indian or Alaska native)	0	T	2204	
T	RBX	Race (Asian)	0	T	2205	
T	RCX	Race (Black or African American)	0	T	2206	
T	RDX	Race (Hispanic or Latino)	0	T	2207	
T	RET	Industry - Retail trade	0	T	2142	
T	REX	Race (Native Hawaiian or Other Pacific Islander)	0	T	2208	
T	RFX	Race (White)	0	T	2209	
T	RGX	Race (Not reported)	0	T	2210	
T	RHX	Race (Multi-race)	0	T	2211	
T	RIX	Race (Hispanic and other)	0	T	2212	
T	RRL	Industry - Real estate and rental leasing	0	T	2143	
T	S1X	Source - Chemical, chemical products	0	T	2223	
T	S21	Source - Containers	0	T	2224	
T	S22	Source - Furniture, fixtures	0	T	2225	
T	S3X	Source - Machinery	0	T	2226	
T	S4X	Source - Parts and materials	0	T	2227	
T	S56	Source - Person, injured or ill worker	0	T	2228	
T	S57	Source - Person, other than injured or ill workers	0	T	2229	
T	S5B	Source - Worker motion or position	0	T	2230	
T	S5C	Source - Patient	0	T	2231	
T	S66	Source - Floors, walkways, ground surfaces	0	T	2232	
T	S74	Source - Ladder	0	T	2234	
T	S7A	Source - Handtools	0	T	2235	
T	S8C	Source - Trucks	0	T	2236	
T	S8D	Source - Cart, dolly, hand truck-nonpowered	0	T	2237	
T	S8X	Source - Vehicles	0	T	2238	
T	SP1	Industry - Service providing	0	T	2144	
T	SXX	Source - all other	0	T	2239	
T	T2X	Secondary Source - Containers, furniture, and fixtures	0	T	2213	
T	T31	Secondary Source - Computers and peripheral equipment	0	T	2214	
T	T3X	Secondary Source - Machinery	0	T	2215	
T	T71	Secondary Source - Firearms, law enforcement, and other self-defense equipment	0	T	2216	
T	T7X	Secondary Source - Tools, instruments, and equipment	0	T	2217	
T	T84	Secondary Source - Highway vehicle, motorized	0	T	2218	
T	T8X	Secondary Source - Vehicles	0	T	2219	
T	T91	Secondary Source - Ice, sleet, snow	0	T	2220	
T	T92	Secondary Source - Liquids-nonchemical	0	T	2221	
T	TRW	Industry - Transportation and warehousing	0	T	2145	
T	TTU	Industry - Trade, transportation, and utilities	0	T	2146	
T	TXX	Secondary Source - all other	0	T	2222	
T	UTL	Industry - Utilities	0	T	2147	
T	WAX	Weekday (Sunday)	0	T	2240	
T	WBX	Weekday (Monday)	0	T	2241	
T	WCX	Weekday (Tuesday)	0	T	2242	
T	WDX	Weekday (Wednesday)	0	T	2243	
T	WEX	Weekday (Thursday)	0	T	2244	
T	WFX	Weekday (Friday)	0	T	2245	
T	WGX	Weekday (Saturday)	0	T	2246	
T	WHT	Industry - Wholesale trade	0	T	2148	
W	00X	All industry	0	T	14	
W	ABX	Age group (14 - 15 yrs.)	0	T	2248	
W	ACX	Age group (16 - 19 yrs.)	0	T	2249	
W	ADW	Industry - Administration and support and waste management	0	T	2298	
W	ADX	Age group (20 - 24 yrs.)	0	T	2250	
W	AER	Industry - Arts, entertainment, and recreation	0	T	2299	
W	AEX	Age group (25 - 34 yrs.)	0	T	2251	
W	AFH	Industry - Agriculture, forestry, fishing, and hunting	0	T	2300	
W	AFS	Industry - Accommodation and food services	0	T	2301	
W	AFX	Age group (35 - 44 yrs.)	0	T	2252	
W	AGX	Age group (45 - 54 yrs.)	0	T	2253	
W	AHX	Age group (55 - 64 yrs.)	0	T	2254	
W	AIX	Age group (65+ yrs.)	0	T	2255	
W	AJX	Age group (not reported)	0	T	2256	
W	CON	Industry - Construction	0	T	2302	
W	DAX	DAFW (1 day)	0	T	2257	
W	DBX	DAFW (2 days)	0	T	2258	
W	DCX	DAFW (3 - 5 days)	0	T	2259	
W	DDX	DAFW (6 - 10 days)	0	T	2260	
W	DEX	DAFW (11 - 20 days)	0	T	2261	
W	DFX	DAFW (21 - 30 days)	0	T	2262	
W	DGX	DAFW (31+ days)	0	T	2263	
W	E11	Event - Intentional injury by other person	0	T	2264	
W	E12	Event - Injury by person-unintentional or intent unknown	0	T	2265	
W	E13	Event - Animal and insect related incidents	0	T	2266	
W	E1X	Event - Violence and other injuries by persons or animal	0	T	2267	
W	E26	Event - Roadway incidents involving motorized land vehicles	0	T	2268	
W	E2X	Event - Transportation incidents	0	T	2269	
W	E3X	Event - Fires and explosions	0	T	2270	
W	E41	Event - Slips, trips without fall	0	T	2271	
W	E42	Event - Fall on same level	0	T	2272	
W	E43	Event - Fall to lower level	0	T	2273	
W	E4X	Event - Falls, slips, trips	0	T	2274	
W	E5X	Event - Exposure to harmful substances or enviroments	0	T	2275	
W	E62	Event - Struck by object or equipment	0	T	2276	
W	E63	Event - Struck against object or equipment	0	T	2277	
W	E64	Event - Caught in or compressed by object or equipment	0	T	2278	
W	E6X	Event - Contact with object, equipment	0	T	2279	
W	E72	Event - Repetitive motion involving microtasks	0	T	2280	
W	E7A	Event - Overexertion in lifting or lowering	0	T	2281	
W	E7X	Event - Overexertion and bodily reaction	0	T	2282	
W	EDS	Industry - Educational services	0	T	2303	
W	EHS	Industry - Education and health services	0	T	2304	
W	EXX	Event - all other	0	T	2283	
W	FIA	Industry - Financial activities	0	T	2305	
W	FIN	Industry - Finance and insurance	0	T	2306	
W	GFX	Gender (Female)	0	T	2284	
W	GMX	Gender (Male)	0	T	2285	
W	GNX	Gender (Not reported)	0	T	2286	
W	GP1	Industry - Goods producing	0	T	2307	
W	HAS	Industry - Health care and social assistance	0	T	2308	
W	HAX	Hours (before shift began)	0	T	2287	
W	HBX	Hours (less than 1 hour)	0	T	2288	
W	HCX	Hours (1 -2 hours)	0	T	2289	
W	HDX	Hours (2 - 4 hours)	0	T	2290	
W	HEX	Hours (4 - 6 hours)	0	T	2291	
W	HFX	Hours (6 - 8 hours)	0	T	2292	
W	HGX	Hours (8 - 10 hours)	0	T	2293	
W	HHX	Hours (10 - 12 hours)	0	T	2294	
W	HIX	Hours (12 - 16 hours)	0	T	2295	
W	HJX	Hours (more than 16 hours)	0	T	2296	
W	HKX	Hours (not reported)	0	T	2297	
W	INF	Industry - Information	0	T	2309	
W	LAX	LOS (< 3 mos.)	0	T	2326	
W	LBX	LOS (3 - 11 mos.)	0	T	2327	
W	LCX	LOS (1 - 5 yrs.)	0	T	2328	
W	LDX	LOS (5 yrs.)	0	T	2329	
W	LEH	Industry - Leisure and hospitality	0	T	2310	
W	LEX	LOS (Not reported)	0	T	2330	
W	MCE	Industry - Management of companies and enterprises	0	T	2311	
W	MFG	Industry - Manufacturing	0	T	2312	
W	MIN	Industry - Mining	0	T	2313	
W	MSD	Musculoskeletal disorders	0	T	2331	
W	N1A	Nature - Fractures	0	T	2332	
W	N1B	Nature - Sprains, strains, tears	0	T	2333	
W	N1C	Nature - Amputations	0	T	2334	
W	N1D	Nature - Bruise, contusions	0	T	2335	
W	N1E	Nature - Chemical burns and corrosions	0	T	2336	
W	N1F	Nature - Heat (thermal) burns	0	T	2337	
W	N1G	Nature - Soreness, pain	0	T	2338	
W	N21	Nature - Cuts, lacerations	0	T	2339	
W	N22	Nature - Punctures (except gunshot wounds)	0	T	2340	
W	N2X	Nature - Cuts, lacerations, punctures	0	T	2341	
W	N3A	Nature - Carpal tunnel syndrome	0	T	2342	
W	N3B	Nature - Tendonitis	0	T	2343	
W	N81	Nature - With sprains	0	T	2344	
W	N82	Nature - With fractures	0	T	2345	
W	N8X	Nature - Multiple traumatic injuries	0	T	2346	
W	NRM	Industry - Natural resources	0	T	2314	
W	NXX	Nature - all other	0	T	2347	
W	O10	Occupation - Management, Business, and Financial Occupations (11-13)	0	T	2348	
W	O23	Occupation - Computer, Engineering, and Science Occupations (15-19)	0	T	2350	
W	O25	Occupation - Education, Legal, Community Service, Arts, and Media Occupations (21-27)	0	T	2351	
W	O27	Occupation - Healthcare Practitioners and Technical Occupations (29)	0	T	2352	
W	O30	Occupation - Service Occupations (31-39)	0	T	2353	
W	O41	Occupation - Sales and Related Occupations	0	T	2354	
W	O43	Occupation - Office and Administrative Support Occupations	0	T	2355	
W	O45	Occupation - Farming, Fishing, and Forestry Occupations	0	T	2356	
W	O47	Occupation - Construction and Extraction Occupations	0	T	2357	
W	O49	Occupation - Installation, Maintenance, and Repair Occupations	0	T	2358	
W	O51	Occupation - Production Occupations	0	T	2359	
W	O53	Occupation - Transportation and Material Moving Occupations	0	T	2360	
W	OTS	Industry - Other services	0	T	2315	
W	P11	Part - Eye	0	T	2361	
W	P1X	Part - Head	0	T	2362	
W	P2X	Part - Neck	0	T	2363	
W	P32	Part - Back	0	T	2364	
W	P3X	Part - Trunk	0	T	2365	
W	P41	Part - Shoulder	0	T	2366	
W	P42	Part - Arm	0	T	2367	
W	P43	Part - Wrist	0	T	2368	
W	P44	Part - Hand(s)	0	T	2369	
W	P4A	Part - Hand(s), except finger(s)	0	T	2370	
W	P4B	Part - Finger(s), fingernail(s)	0	T	2371	
W	P4X	Part - Upper extremities	0	T	2372	
W	P51	Part - Knee	0	T	2373	
W	P52	Part - Ankle	0	T	2374	
W	P53	Part - Foot	0	T	2375	
W	P54	Part - Toe, toenail	0	T	2376	
W	P5X	Part - Lower extremities	0	T	2377	
W	P6X	Part - Body systems	0	T	2378	
W	P8X	Part - Multiple	0	T	2379	
W	PAD	Industry - Public Administration	0	T	2316	
W	PBS	Industry - Professional business services	0	T	2317	
W	PST	Industry - Professional, scientific, and technical services	0	T	2318	
W	PXX	Part - all other	0	T	2380	
W	RAX	Race (American Indian or Alaska native)	0	T	2381	
W	RBX	Race (Asian)	0	T	2382	
W	RCX	Race (Black or African American)	0	T	2383	
W	RDX	Race (Hispanic or Latino)	0	T	2384	
W	RET	Industry - Retail trade	0	T	2319	
W	REX	Race (Native Hawaiian or Other Pacific Islander)	0	T	2385	
W	RFX	Race (White)	0	T	2386	
W	RGX	Race (Not reported)	0	T	2387	
W	RHX	Race (Multi-race)	0	T	2388	
W	RIX	Race (Hispanic and other)	0	T	2389	
W	RRL	Industry - Real estate and rental leasing	0	T	2320	
W	S1X	Source - Chemical, chemical products	0	T	2400	
W	S21	Source - Containers	0	T	2401	
W	S22	Source - Furniture, fixtures	0	T	2402	
W	S3X	Source - Machinery	0	T	2403	
W	S4X	Source - Parts and materials	0	T	2404	
W	S56	Source - Person, injured or ill worker	0	T	2405	
W	S57	Source - Person, other than injured or ill workers	0	T	2406	
W	S5B	Source - Worker motion or position	0	T	2407	
W	S5C	Source - Patient	0	T	2408	
W	S66	Source - Floors, walkways, ground surfaces	0	T	2409	
W	S74	Source - Ladder	0	T	2411	
W	S7A	Source - Handtools	0	T	2412	
W	S8C	Source - Trucks	0	T	2413	
W	S8D	Source - Cart, dolly, hand truck-nonpowered	0	T	2414	
W	S8X	Source - Vehicles	0	T	2415	
W	SP1	Industry - Service providing	0	T	2321	
W	SXX	Source - all other	0	T	2416	
W	T2X	Secondary Source - Containers, furniture, and fixtures	0	T	2390	
W	T31	Secondary Source - Computers and peripheral equipment	0	T	2391	
W	T3X	Secondary Source - Machinery	0	T	2392	
W	T71	Secondary Source - Firearms, law enforcement, and other self-defense equipment	0	T	2393	
W	T7X	Secondary Source - Tools, instruments, and equipment	0	T	2394	
W	T84	Secondary Source - Highway vehicle, motorized	0	T	2395	
W	T8X	Secondary Source - Vehicles	0	T	2396	
W	T91	Secondary Source - Ice, sleet, snow	0	T	2397	
W	T92	Secondary Source - Liquids-nonchemical	0	T	2398	
W	TAX	Time (12:01AM - 4:00AM)	0	T	2417	
W	TBX	Time (4:01AM - 8:00AM)	0	T	2418	
W	TCX	Time (8:01AM - 12Noon)	0	T	2419	
W	TDX	Time (12:01PM - 4:00PM)	0	T	2420	
W	TEX	Time (4:01PM - 8:00PM)	0	T	2421	
W	TFX	Time (8:01PM - 12Midnight)	0	T	2422	
W	TGX	Time (not reported)	0	T	2423	
W	TRW	Industry - Transportation and warehousing	0	T	2322	
W	TTU	Industry - Trade, transportation, and utilities	0	T	2323	
W	TXX	Secondary Source - all other	0	T	2399	
W	UTL	Industry - Utilities	0	T	2324	
W	WHT	Industry - Wholesale trade	0	T	2325	
