group_code	item_code	item_name
03	810761	Men's and boys' underwear, nightwear, and robes	
03	8108	Apparel made in knitting mills	
03	810808	Knit outerwear, underwear, and nightwear, made in knitting mills	
03	8108081	Knit outerwear, made in knitting mills	
03	81080821	Men's and boys' knit underwear, nightwear, and robes, made in knitting mills	
03	81080824	Women's, girls', and infants' knit underwear and nightwear, made in knitting mills	
03	810821	Women's and girls' sheer finished pantyhose, including tights, all needle	
03	810822	Women's and girls' sheer finished hosiery	
03	810824	Men's finished seamless hosiery and socks	
03	810825	All other finished hosiery, other than sheer	
03	810826	Seamless hosiery (except sheer) shipped in the greige	
03	82	Textile house furnishings	
03	8203	Textile house furnishings	
03	820304	Curtains and draperies	
03	820312	Other textiles, incl towels and bed textiles	
03	8203121	Fabricated textile products, made in weaving mills	
03	8203122	Other household textile products	
03	82031221	Bedspreads and bedsets	
03	82031223	Sheets and pillowcases	
03	82031225	Towels and washcloths	
03	82031226	Other household furnishings	
03	83	Industrial and other fabricated products	
03	8303	Industrial and other fabricated products	
03	830321	Rope, cordage, and twine	
03	8303213	Cordage and twine, hard fiber	
03	8303214	Cordage and twine, soft fiber, except cotton	
03	8303215	Cordage and twine, cotton	
03	830333	Duffle bags and knapsacks	
03	830334	All other textile bags	
03	830345	Canvas and related products	
03	830351	Fabricated textile products, n.e.c.	
03	8303513	Fabricated flags, banners, and similar emblems	
03	8303515	Fabricated textile products	
03	830361	Other trimmings and findings	
03	9	Miscellaneous textile products/services	
03	91	Textile materials n.e.c. and processed textile waste	
03	9101	Textile fibers, yarns, and fabrics, n.e.c.	
03	910105	Textile fibers, yarns, and fabrics, n.e.c.	
03	9101054	Padding and upholstery filling	
03	9101056	Scouring and combing mill products	
03	9102	Textile waste	
03	910201	Recovered fibers, processed mill waste, and related products	
03	910204	Recyclable textiles, including rags, textile scrap, and wiping cloths	
03	93	Textile and fabric finishing, except broadwoven	
03	9301	Textile and fabric finishing, except broadwoven	
03	930111	Textile and fabric finishing, except broadwoven	
04	-	Hides, skins, leather, and related products	
04	1	Hides and skins, incl. cattle	
04	19	Hides and skins, incl. cattle	
04	1901	Hides and skins, incl. cattle	
04	190108	Hides and skins, incl. cattle	
04	2	Leather	
04	27	Finished and unfinished leather	
04	2701	Finished and unfinished leather	
04	270102	Finished and unfinished leather	
04	3	Footwear	
04	31	Men's nonathletic footwear	
04	3105	Men's nonathletic footwear	
04	310501	Men's nonathletic footwear	
04	32	Women's nonathletic footwear	
04	3205	Women's nonathletic footwear	
04	320501	Women's nonathletic footwear	
04	39	Other footwear including slippers	
04	3901	Other footwear including slippers	
04	390104	Other footwear including slippers	
04	4	Other leather and related products	
04	41	Luggage and small leather goods	
04	4101	Luggage and small leather goods	
04	410112	Luggage	
04	410128	Women's & children's handbags & purses	
04	410132	Other personal leather goods	
04	45	Leather and leather-like goods, n.e.c.	
04	4501	Leather and leather-like goods, n.e.c.	
04	450101	All other leather goods	
04	4501011	Boot and shoe cut stock and findings	
04	4501014	All other miscellaneous leather goods	
04	450111	Leather belts	
05	-	Fuels and related products and power	
05	1	Coal	
05	11	Anthracite	
05	1101	Prepared anthracite shipped	
05	110117	Prepared anthracite shipped	
05	1102	Unprepared anthracite shipped	
05	110214	Unprepared anthracite shipped	
05	12	Bituminous coal and Lignite	
05	1208	Unprepared bituminous coal and Lignite	
05	12081	Unprepared bituminous coal and Lignite	
05	120811	Unprepared bituminous coal and lignite from surface mine	
05	120812	Unprepared bituminous coal and lignite from underground mine	
05	1209	Prepared bituminous coal and lignite	
05	12091	Prepared bituminous coal & lignite, washed by wet-washing, pneumatic, or other	
05	120911	Prepared bituminous coal & lignite surface mine, wet-washing,  pneumatic, or other	
05	120912	Prepared bituminous coal & lignite underground mine, wet-washing,  pneumatic, or other	
05	12092	Prepared bituminous coal & lignite, mechanically crushed/screened/sized only	
05	120921	Prepared bituminous coal & lignite surface mine, mechanically crushed/screened/sized only	
05	120922	Prepared bituminous coal underground mine, mechanically crushed/screened/sized only	
05	3	Gas fuels	
05	31	Natural gas	
05	3101	Natural gas	
05	310105	Natural gas	
05	3101051	Natural gas from the wellhead	
05	3101052	Natural gas from processing facilities	
05	32	Liquefied petroleum gas	
05	3201	Liquefied petroleum gas	
05	320102	Isopentane and natural gasoline	
05	320104	Propane	
05	320105	Butane	
05	320108	Plant condensate, ethane, gas mixtures, and other natural gas liquids	
05	4	Electric power	
05	41	Residential electric power	
05	4121	Residential electric power	
05	412101	Residential electric power	
05	4121011	Residential electric power, New England	
05	4121012	Residential electric power, Middle Atlantic	
05	4121013	Residential electric power, East North Central	
05	4121014	Residential electric power, West North Central	
05	4121015	Residential electric power, South Atlantic	
05	4121016	Residential electric power, East South Central	
05	4121017	Residential electric power, West South Central	
05	4121018	Residential electric power, Mountain	
05	4121019	Residential electric power, Pacific	
05	42	Commercial electric power	
05	4221	Commercial electric power	
05	422101	Commercial electric power	
05	4221011	Commercial electric power, New England	
05	4221012	Commercial electric power, Middle Atlantic	
05	4221013	Commercial electric power, East North Central	
05	4221014	Commercial electric power, West North Central	
05	4221015	Commercial electric power, South Atlantic	
05	4221016	Commercial electric power, East South Central	
05	4221017	Commercial electric power, West South Central	
05	4221018	Commercial electric power, Mountain	
05	4221019	Commercial electric power, Pacific	
05	43	Industrial electric power	
05	4321	Industrial electric power	
05	432101	Industrial electric power	
05	4321011	Industrial electric power, New England	
05	4321012	Industrial electric power, Middle Atlantic	
05	4321013	Industrial electric power, East North Central	
05	4321014	Industrial electric power, West North Central	
05	4321015	Industrial electric power, South Atlantic	
05	4321016	Industrial electric power, East South Central	
05	4321017	Industrial electric power, West South Central	
05	4321018	Industrial electric power, Mountain	
05	4321019	Industrial electric power, Pacific	
05	46	Transportation electric power	
05	4621	Transportation electric power	
05	462111	Transportation electric power	
05	5	Utility natural gas	
05	51	Residential natural gas	
05	5121	Residential natural gas	
05	512101	Residential natural gas	
05	5121011	Residential natural gas, New England	
05	5121012	Residential natural gas, Middle Atlantic	
05	5121013	Residential natural gas, East North Central	
05	5121014	Residential natural gas, West North Central	
05	5121015	Residential natural gas, South Atlantic	
05	5121016	Residential natural gas, East South Central	
05	5121017	Residential natural gas, West South Central	
05	5121018	Residential natural gas, Mountain	
05	5121019	Residential natural gas, Pacific	
05	52	Commercial natural gas	
05	5221	Commercial natural gas	
05	522101	Commercial natural gas	
05	5221011	Commercial natural gas, New England	
05	5221012	Commercial natural gas, Middle Atlantic	
05	5221013	Commercial natural gas, East North Central	
05	5221014	Commercial natural gas, West North Central	
05	5221015	Commercial natural gas, South Atlantic	
05	5221016	Commercial natural gas, East South Central	
05	5221017	Commercial natural gas, West South Central	
05	5221018	Commercial natural gas, Mountain	
05	5221019	Commercial natural gas, Pacific	
05	53	Industrial natural gas	
05	5321	Industrial natural gas	
05	532101	Industrial natural gas	
05	5321011	Industrial natural gas, New England	
05	5321012	Industrial natural gas, Middle Atlantic	
05	5321013	Industrial natural gas, East North Central	
05	5321014	Industrial natural gas, West North Central	
05	5321015	Industrial natural gas, South Atlantic	
05	5321016	Industrial natural gas, East South Central	
05	5321017	Industrial natural gas, West South Central	
05	5321018	Industrial natural gas, Mountain	
05	5321019	Industrial natural gas, Pacific	
05	54	Natural gas to electric power	
05	5421	Natural gas to electric power	
05	542101	Natural gas to electric power	
05	6	Crude petroleum (domestic production)	
05	61	Crude petroleum (domestic production)	
05	6101	Crude petroleum (domestic production)	
05	610102	Crude petroleum (domestic production)	
05	7	Petroleum products, refined	
05	71	Gasoline	
05	7103	Unleaded premium gasoline	
05	710304	Unleaded premium gasoline	
05	7104	Unleaded regular gasoline	
05	710404	Unleaded regular gasoline	
05	7105	Unleaded mid-premium gasoline	
05	710504	Unleaded mid-premium gasoline	
05	72	Kerosene and jet fuels	
05	7202	Kerosene	
05	720201	Kerosene	
05	7203	Jet fuel	
05	720301	Jet fuel	
05	73	Light fuel oils	
05	7302	Home heating oil and distillates	
05	730201	Home heating oil and distillates	
05	7303	No. 2 diesel fuel	
05	730302	No. 2 diesel fuel	
05	74	Residual fuels (heavy fuel oils, incl. #5, #6, & other residual fuels)	
05	7407	Residual fuels (heavy fuel oils, incl. #5, #6, & other residual fuels)	
05	740703	Residual fuels (heavy fuel oils, incl. #5, #6, & other residual fuels)	
05	76	Finished lubricants	
05	7603	Lubricating grease	
05	760303	Lubricating grease not from petroleum refineries	
05	7604	Lubricating and similar oils	
05	760401	Lubricating and similar oils not from petroleum refineries	
05	78	Lubricating oil base stocks	
05	7801	Lubricating oil base stocks	
05	780121	Lubricating oil base stocks	
05	8	Asphalt and other petroleum and coal products, n.e.c.	
05	81	Asphalt and other petroleum and coal products, n.e.c.	
05	8102	Asphalt	
05	810212	Asphalt	
05	8103	Other petroleum and coal products, including coke oven products, n.e.c.	
05	810319	Other petroleum and coal products, including coke oven products, n.e.c.	
05	8103191	Other petroleum and coal products, made in coke oven establishments	
06	-	Chemicals and allied products	
06	1	Industrial chemicals	
06	13	Basic inorganic chemicals	
06	1302	Inorganic chemicals, other than alkalies and chlorine	
06	130209	Aluminum compounds	
06	13020T	Inorganic acids, inc. hydrochloric, sulfuric acid and other	
06	13020T1	Sulfuric acid	
06	13020T2	Other inorganic acids, inc. hydrochloric	
06	130213	Lime	
06	130217	Potassium & sodium compounds, ex. bleaches	
06	130252	Barite	
06	130271	Rock salt	
06	130283	Other inorganic chemicals, nec	
06	1302833	All other inorganic chemicals	
06	130288	Potassium salts & boron	
06	1303	Alkalies and chlorine, including natural sodium carbonate and sulfate	
06	130301	Natural sodium carbonate and sulfate	
06	130302	Chlorine, sodium hydroxide, and other alkalies	
06	1303024	Sodium hydroxide (caustic soda)	
06	1303028	Other alkalies	
06	14	Basic organic chemicals	
06	1401	Primary basic organic chemicals	
06	140197	Aromatics	
06	140198	Liquid refinery gases	
06	140199	Other primary basic organic chemicals	
06	1402	Cyclic intermediate chemicals and dyes	
06	140281	Cyclic intermediate chemicals	
06	1402812	Other cyclic intermediate chemicals	
06	140282	Synthetic organic dyes	
06	1403	Other basic organics	
06	140341	Ethanol (ethyl alcohol)	
06	140399	Other basic organics, n.e.c.	
06	1403991	Fatty acids	
06	1403992	Bulk pesticides and other bulk synthetic organic agricultural chemicals, excluding preparation	
06	1403994	Reagent and high-purity grades of organic chemicals refined from purchased technical grades	
06	1403995	Natural organic chemicals	
06	1403996	Synthetic organic alcohols, mixed and unmixed	
06	1403997	Synthetic organic chemicals for use as flavor and perfume materials	
06	1403999	Synthetic organic plasticizers	
06	140399A	Other synthetic organic chemicals	
06	140399B	Miscellaneous end use chemicals and chemical products, excluding urea	
06	140399C	Miscellaneous cyclic and acyclic chemicals and chemical products, excluding fatty acid esters	
06	2	Paints and allied products	
06	21	Prepared paint	
06	2101	Architectural coatings	
06	210104	Architectural coatings	
06	2101041	Exterior architectural coatings	
06	2101042	Interior architectural coatings	
06	2102	OEM finishes excluding marine coatings	
06	210201	OEM finishes excluding marine coatings	
06	2102011	Transportation finishes, except powdered and high-solids coatings	
06	2102012	All other product finishes for original equipment manufacturers (OEM), excluding marine coating	
06	2103	Special purpose coatings, incl. marine, industrial & construction coatings	
06	210301	Special purpose coatings, incl. marine, industrial & construction coatings	
06	2103011	Automotive, other transportation and machinery refinish paints and enamels, including primers	
06	2103012	Special purpose coatings, including all marine coatings and traffic marking paints	
06	22	Paint materials	
06	2202	Paint colors	
06	220206	Iron oxide pigments	
06	220209	Titanium pigments	
06	220298	Synthetic organic pigments	
06	220299	Other inorganic pigments	
06	2202992	Chrome colors	
06	2202995	All other inorganic pigments	
06	2204	Kaolin and ball clay	
06	220407	Kaolin and ball clay	
06	23	Allied and miscellaneous paint products	
06	2301	Allied and miscellaneous paint products	
06	230104	Allied and miscellaneous paint products	
06	3	Drugs and pharmaceuticals	
06	31	Medicinal and botanical chemicals, drugs, and other products	
06	3102	Medicinal and botanical chemicals, drugs, and other products	
