group_code	item_code	item_name
03	160216	Acrylic staple, 3 denier	
03	160217	Polyester staple	
03	17	Tow	
03	1702	Non-cellulosic	
03	170212	Acrylic tow	
03	18	Staple, tow, and fiberfill	
03	1801	Cellulosic	
03	180101	Rayon staple and tow	
03	1802	Non-cellulosic	
03	180201	Nylon and aramid	
03	180202	Acrylic and modacrylic	
03	180203	Polyester	
03	180209	Polyolefin	
03	180211	Other non-cellulosic staple, tow, and fiberfill	
03	21	Wool tops	
03	2101	Wool tops	
03	210102	Wool tops	
03	2201	Yarns	
03	220111	American knitting, 2/20, 50/56	
03	220112	Yarn,American knitting,1/26,64's,jersey . . . . . . . . . . .	
03	220113	American knitting, 1/30, 64/70,dbl.knit lb.	
03	220114	American knitting,2/28 2/30,64's zephyr lb.	
03	2401	Woolen	
03	240101	Woolen suiting,men's,flannel. . . . . . . . . . . . . . . . .	
03	240111	Coating,men's,velour. . . . . . . . . . . . . . . . . . . . .	
03	240112	Coating, men's, tweed	
03	240119	Women's all wool woolen suiting	
03	240121	Dress or sportswear fabric	
03	240126	Coating,women's	
03	2402	Worsted	
03	240231	Worsted suiting,men's,gabardine . . . . . . . . . . . . . . .	
03	240232	Suiting, men's	
03	240234	Men's all wool worsted sharkskin	
03	240236	Worsted suiting,men's,serge . . . . . . . . . . . . . . . . .	
03	240241	Worsted coating,men's,gabardine . . . . . . . . . . . . . . .	
03	240253	Women's worsted dress crepe . . . . . . . . . . . . . . . . .	
03	240361	Suiting blend,polyester/wool	
03	25	Knit outerwear fabrics	
03	250111	Dress fabric,worsted jersey . . . . . . . . . . . . . . . . .	
03	250112	Dress fabric,worsted double knit. . . . . . . . . . . . . . .	
03	260101	Cotton yarn, combed knitting, 30's	
03	260102	Gray combed cotton yarn	
03	260103	Cotton yarn, carded weaving, 20/2's	
03	260104	Gray carded cotton yarn	
03	260105	Cotton yarn, carded knitting, 20's	
03	260106	Interplant transfers of gray cotton yarn	
03	260107	Finished cotton yarn	
03	260108	Finished cotton yarns	
03	260111	Carded cotton yarns	
03	260201	Gray spun wool yarn	
03	260203	Finished spun wool yarn	
03	260204	Wool yarns	
03	260221	Wool machine, knitting yarn	
03	260223	Wool carpet and rug yarn	
03	260301	Rayon and/or acetate yarn	
03	260303	Acrylic and/or modacrylic yarn	
03	260305	Gray and finished spun polyester yarn	
03	260306	Interplant transfers of gray synthetic yarn	
03	260307	Textured polyester filament yarn	
03	260309	Textured nylon filament yarn	
03	260311	Textured yarns except nylon and polyester	
03	260313	Other synthetic yarn	
03	260315	Covered elastic yarn	
03	260331	Textured nylon yarn, 70 denier	
03	260332	Nylon filament yarn, 1300 denier	
03	260333	Spun nylon yarn 15-18	
03	260334	Nylon bcf yarn, 1300 denier	
03	260335	Nylon bcf yarn, 2600 denier	
03	260339	Textured polyester yarn, 56-89 drawn equiv. denier	
03	260341	Textured polyester yarn, 145-179 drawn equiv. denier	
03	260342	Spun polyester yarn, 15 denier	
03	260345	Polyester/cotton, 18's	
03	260347	100% Spun polyester, 18's	
03	260351	Spun acrylic, 6 denier	
03	260361	Spun viscose rayon, 1.5 denier	
03	260401	Rewound plied and novelty yarn, produced by others	
03	2605	Commission throwing/texturing of filament yarn	
03	260501	Commission throwing/texturing of filament yarn	
03	2606	Other finishing of yarn	
03	260601	Bleached yarns	
03	260602	Commission finishing of yarn, raw stock/narrow fabr.	
03	2701	Cotton finished	
03	270101	Cotton thread, industrial use	
03	2703	Synthetic and silk, finished	
03	270321	Polyester thread, home use	
03	270322	Polyester thread, industrial use	
03	270331	Corespun thread, industrial use	
03	270335	Synthetic and silk thread, home use	
03	270337	Synthetic and silk thread, industrial use	
03	2704	Unfinshed thread	
03	31	Cellulosic, yarns and fibers	
03	310101	Viscose filament yarn,100d.	
03	310102	Viscose filament yarn, 150d	
03	310103	Viscose filament yarn, 300 d.	
03	310104	Tire yarn,viscose filament,1650d.	
03	310112	Acetate filament yarn, 100d.	
03	310113	Acetate filament yarn, 150d.	
03	3102	Staple and tow	
03	3103	Spun yarns	
03	310351	Rayon viscose, weaving	
03	32	Noncellulosic yarns and fibers	
03	3202	Staple and tow	
03	320261	Polyester staple,1.5d.	
03	320262	Acrylic carpet staple,1.5d.	
03	320263	Acrylic tow,3d.	
03	3203	Spun yarns	
03	320371	Acrylic knitting,2/20,3-6d.	
03	320374	Polyester/cotton yarn, 30 s	
03	320375	Polyester/cotton yarn 18 s	
03	330101	Glass fiber yarn,304 nominal d.	
03	34	Broadwoven goods	
03	3401	Cellulosic ( rayon and/or acetate)	
03	340102	Rayon taffeta, grey	
03	340103	Rayon lining twill,grey	
03	340112	Acetate and rayon crepe,grey. . . . . . . . . . . . . . . . .	
03	340122	Spun rayon, linen effect	
03	340123	Rayon, ghallis, grey	
03	340141	Rayon tire fabric	
03	340245	Rayon/cotton broadcloth, finished	
03	3403	Noncellulosic	
03	340351	Nylon taffeta,grey	
03	340354	Polyester ninon, grey	
03	340355	Polyester,batiste,grey. . . . . . . . . . . . . . . . . . . .	
03	3404	Blends,chiefly noncellulosic	
03	340461	Polyester/cotton broadcloth,grey	
03	340462	Polyester/cotton poplin	
03	340463	Polyester/cotton batiste	
03	340465	Polyester/cotton print cloth, grey	
03	340471	Polyester/cotton broadcloth, finished	
03	35	Knit goods	
03	3501	Cellulosic ( rayon and/or acetate)	
03	3502	Noncellulosic	
03	350221	Nylon,tricot knit,grey. . . . . . . . . . . . . . . . . . . .	
03	350225	Acrylic circular knit fabric	
03	350227	Polyester double knit fabric	
03	350229	Polyester knit men's suit fabric	
03	360101	Ribbon,rayon satin	
03	370101	Plain printcloth	
03	370103	Sheeting	
03	370105	Osnaburg	
03	370107	Tobacco & cheese cloths & other printcloths	
03	370109	Duck	
03	370111	Drill	
03	370113	Sateen	
03	370115	Twill weaves	
03	370117	Corduroy	
03	370119	All other gray cotton fabrics	
03	370123	Other gray cotton	
03	3702	Wool	
03	370201	Wool broadwoven fabric	
03	370301	Filament rayon and/or acetate fabric	
03	370303	Filament polyester fabric	
03	370305	Filament nylon fabric	
03	370321	Acetate taffeta	
03	370341	100% filament nylon taffeta	
03	370342	Nylon coating substrate	
03	370343	100% filament yarn fabrics,except nylon taffetas	
03	370351	Polyester ninon	
03	370353	100% spun polyester/cotton bed sheeting	
03	370354	Polyester/cotton printcloth	
03	370357	Polyester/rayon printcloth	
03	370359	100% spun polyester/cotton broadcloth	
03	370361	100% spun polyester/cotton twill	
03	370363	Plain printcloth, spun polyester/cotton blend	
03	370364	Plain printcloth, spun polyester/rayon blends	
03	370367	100% spun polyester/cotton, other weaves	
03	370369	100% spun polyester/rayon fabric	
03	370371	Speciality fabric	
03	370379	Twill weaves	
03	370381	Spun/filament yarn fabrics	
03	370383	Other gray fabrics	
03	3704	Other	
03	370461	Burlap	
03	370462	Jute carpet backing	
03	3802	Synthetic	
03	380211	Acetate/nylon tricot	
03	41	Silk yarns. . . . . . . . . . . . . . . . . . . . . . . . . .	
03	410101	Silk train. . . . . . . . . . . . . . . . . . . . . . . . . .	
03	410111	Silk,organzine twist. . . . . . . . . . . . . . . . . . . . .	
03	420101	Corduroy	
03	420103	Twill	
03	420106	Corduroy	
03	420107	Denim, 10 oz.	
03	420108	Denim, over 10 oz.	
03	420109	Canton flannel	
03	420112	Twill, excluding denim	
03	420113	Plain printcloth	
03	420115	Broadcloth	
03	420117	Blue indigo denim	
03	420119	Other finished fabrics	
03	420122	Dyed and finished corduroy	
03	420123	Dyed and finished denim	
03	420124	Dyed and finished fabric, ex. corduroy & denim	
03	420125	Printed and finished fabric	
03	420126	Other finished fabric	
03	420203	Apparel fabrics	
03	420206	Finished broadwoven wool fabrics and felts	
03	420207	Non-apparel fabrics and felts	
03	420221	Women's wool/nylon sportswear fabric	
03	420232	Men's wool outer jacketing	
03	420301	Filament polyester fabric	
03	420303	Other filament fabrics	
03	420304	Finished manmade fiber, silk and other natural fiber (excl. cotton and wool) broadwoven fabrics	
03	420305	Broadcloth	
03	420307	Twill weaves	
03	420309	Spun/filament yarn fabric	
03	420311	Other finished fabric	
03	420343	Polyester/cotton twill	
03	420346	Polyester/cotton batiste	
03	420347	Polyester/cotton broadcloth	
03	420349	Textured polyester twill	
03	420361	Velvet domestic upholstery fabric	
03	420372	Polyester/cotton, dyed and finished fabric	
03	420373	Dyed & finished fabric, ex. polyester/cotton blends	
03	420374	Printed and finished fabric	
03	420375	Other finished fabrics	
03	43	Knits	
03	4301	Cotton	
03	430101	Outerwear jersey	
03	4302	Finished circular knit fabrics	
03	430212	Finished circular knit fabrics	
03	4303	Synthetic	
03	430325	Textured polyester dk jacquard	
03	430326	Tex. polyester dk twill or interlock	
03	430331	Sliver knit pile fabric acrylic face	
03	430341	Nylon tricot 40 denier	
03	430351	Acetate tricot, 55 denier	
03	4304	Circular knit outerwear fabric	
03	430401	100% filament yarn single knits	
03	430403	Single knit	
03	430409	100% filament yarn interlock or eightlock dbl. knits	
03	430413	Double and rib knit	
03	4305	Other circular knit fabric	
03	430501	Underwear and nightwear fabric	
03	430503	High pile fabric	
03	430505	All other circular knit fabrics	
03	4306	Warp knit outerwear fabric	
03	430603	Warp knit outerwear fabric	
03	4307	Warp knit underwear and nightwear fabric	
03	430703	Warp knit underwear and nightwear fabric	
03	430705	Chiefly acet. &/or triacet. tricot/simplex/milanese	
03	4308	Other warp knit fabric	
03	430801	Other warp knit fabric	
03	4309	Finished warp knit fabrics	
03	430901	Finished warp knit fabrics	
03	4401	Cotton	
03	440101	Cotton/rubber fabric	
03	440202	Woven narrow fabric	
03	440203	Braided narrow fabric	
03	450331	Pressed wool felt	
03	450332	Punched or needled felt	
03	470106	Printing and stamping on apparel	
03	470107	Embroideries (excluding Schiffli machine products)	
03	470201	Lace machine products	
03	5	Apparel	
03	51	Women's,misses',and juniors' apparel	
03	5101	Coats and suits	
03	5102	Dresses and sportswear	
03	510211	Dress, woven, polyester/blend	
03	510212	Daytime or housedress	
03	510213	Dress, polyester knit	
03	510215	Blouse, chiefly synthetic fibers	
03	510216	Blouse,cotton . . . . . . . . . . . . . . . . . . . . . . . .	
03	510219	Skirt, chiefly man-made fibers	
03	510222	Skirt, acrylic, double knit	
03	510224	Sweater, synthetic	
03	510326	Fur stole,mink. . . . . . . . . . . . . . . . . . . . . . . .	
03	5104	Underwear and nightwear	
03	510431	Panties, acetate or rayon tricot	
03	510432	Panties nylon, 2 bar tricot knit	
03	510434	Slip,nylon tricot knit	
03	510435	Slip, woven polyester blends	
03	510437	Pajamas, cotton	
03	510438	Nightgown, cotton or blend	
03	510441	Girdle	
03	510443	Brassiere, bandeaux, synthetic fibers	
03	5105	Hosiery	
03	510553	Nylon,seamless,branded	
03	510554	Nylon, seamless, unbranded	
03	5106	Accessories	
03	510661	Gloves, double woven nylon	
03	52	Men's and boys' apparel	
03	5201	Suits and coats	
03	520101	Suit,men's,worsted,better grade	
03	520102	Suit,men's,worsted,medium grade	
03	520103	Suit,men's,worsted,popular grade	
03	520104	Suit, men's, poly/worsted, med. gr.	
03	520105	Suit, men's poly/worsted, pop. gr.	
03	520106	Suit men's knit polyester	
03	520111	Suit,boys',woolen . . . . . . . . . . . . . . . . . . . . . .	
03	520114	Topcoat,men's,worsted . . . . . . . . . . . . . . . . . . . .	
03	520115	Topcoat,men's,woolen. . . . . . . . . . . . . . . . . . . . .	
03	520116	Sport coat,men's,woolen	
03	520117	Sport coat, boys', woolen	
03	520119	All weather coat, men's, poly/cotton	
03	520122	Sport coat men's knit polyester	
03	5202	Separate trousers	
03	520221	Trousers,men's,worsted flannel	
03	520222	Trousers,men's,rayon. . . . . . . . . . . . . . . . . . . . .	
03	520223	Slacks, mens' double knit polyester	
03	520225	Trousers,boys',woolen or worsted. . . . . . . . . . . . . . .	
03	520226	Trousers, boys' rayon/acetate	
03	520227	Trousers, boy's cotton blend	
03	5203	Raincoats	
03	520331	Raincoat, men's poly/cotton twill	
03	520332	Raincoat,men's plastic. . . . . . . . . . . . . . . . . . . .	
03	5204	Shirts,except work	
03	520435	Shirt,men's,branded,broadcloth	
03	520436	Mens' shirts	
03	520437	Shirt,men's,cotton,popular quality. . . . . . . . . . . . . .	
03	520438	Shirts men's dress, imported	
03	520441	Shirt, boys' poly/cotton	
03	520442	Shirt,boys',cotton flannel. . . . . . . . . . . . . . . . . .	
03	520445	Sportshirt,men's,cotton . . . . . . . . . . . . . . . . . . .	
03	520446	Sport shirt, men's, synthetic or blends doz.	
03	520451	Knit sport shirt, men's	
03	520452	Knit sport shirt, boy's cotton/blend	
03	5205	Underwear and nightwear	
03	520556	Undershirt, men's thermal cotton/blend	
03	520561	T-shirt, mens, cotton or cotton blends	
03	520564	Shorts, men's cotton/blend knit	
03	520565	Shorts, men's, broadcloth	
03	5206	Hosiery	
03	520672	Men's, stretch nylon	
03	520673	Hose, men's crew sock	
03	5207	Accessories	
03	520777	Neckties, men's	
03	5208	Work clothing	
03	520881	Tr0users, men's c0tt0n/blend twill	
03	520882	Dungarees,men's,cotton denim	
03	520883	Dungarees, boy's cotton/blend denim	
03	520885	Shirt, men's poly/cotton twill	
03	520886	Shirt,men's,cotton flannel. . . . . . . . . . . . . . . . . .	
03	520887	Gloves,men's,canton flannel	
03	53	Infants' and children's apparel	
03	5301	Outerwear	
03	530102	Dress, girls' woven poly/cotton	
03	530103	Dress,girl's,cotton,medium quality. . . . . . . . . . . . . .	
03	530104	Dress, girls' knit synthetic fibers	
03	530105	Blouse, girls' poly/cotton	
03	530112	Coat, girls' wool/blend	
03	5302	Other	
03	530216	Undershirt,infants',cotton knit	
03	530218	Sleeping garments, chiefly synthetic	
03	530222	Slip, girls' cotton/blend	
03	530224	Anklets, children's, cotton	
03	6	Textile housefurnishings	
03	61	Cotton	
03	610101	Sheet, type 128, cotton blend	
03	610103	Sheet, type 180, cotton blend	
03	610111	Towels. . . . . . . . . . . . . . . . . . . . . . . . . . . .	
03	610116	Toweling	
03	610117	Towels, except industrial	
03	610121	Blankets	
03	610131	Bedspread,jacquard weave	
03	62	Wool	
03	620101	Blanket, 100% wool	
03	63	Synthetic fiber or blends	
03	630101	Blanket,chiefly rayon . . . . . . . . . . . . . . . . . . . .	
03	630105	Blanket, 100 pct. acrylic	
03	630111	Sheet, poly/cotton muslin	
03	630113	Sheet, poly/cotton percale	
03	64	Plastic housefurnishings	
03	6401	Plastic house furnishings	
03	640102	Shower curtain, plastic, vinyl	
03	7	Miscellaneous textile products	
03	72	Rope and twine	
03	720111	Manila rope	
03	720131	Rope man made	
03	8101	Women's	
03	810102	Skirt suits, including uniform	
03	810103	Pantsuits including jumpsuits	
03	810112	Women's dozen priced dresses	
03	810113	Women's unit priced dresses	
03	810122	Skirts, including uniforms	
03	810132	Dress slacks	
03	810134	Slacks	
03	810142	Shorts, pedal pushers, Bermudas, etc.	
03	810143	All other outerwear, n.e.c.	
03	810144	Sweaters, jackets, and jerseys	
03	810145	Dresses	
03	810146	Suits	
03	810151	Slacks, jeans, and dungarees	
03	810152	Blouses, waists & shirts exc. knit sport & sweat	
03	810153	Knit outerwear sportshirts, incl. sweatshirts	
03	810155	Sweaters	
03	810162	Separate tailored suit-type jackets, incl. uniforms	
03	810163	Tailored coats, ex. fur, all leather & raincoats	
03	810166	Leather coats and jackets	
03	810167	Raincoats and other waterproof outergarments	
03	810168	Finished full-fashioned hosiery	
03	810169	Women's finished sheer hosiery and tights	
03	810171	Women's hosiery, shipped in the greige	
03	810172	Pantyhose	
03	810173	Stockings	
03	810174	Brassieres	
03	810175	Girdles, corsets, combinations and accessories	
03	810176	Panties	
03	810177	Slips, half slips, and petticoats	
03	810178	Nightwear	
03	810179	Ladies' robes, dressing gowns and housecoats	
03	810181	Underwear, except slips and panties	
03	810182	Bathing suits	
03	810188	Washable service apparel	
03	8102	Men's and boys'	
03	810202	Suits, regular weight	
03	810203	Suits, light weight	
03	810204	Men's reg. wt. bus. suit, all wool	
03	810205	Men's reg wt. bus. suit, wool blends	
03	810206	Men's business & other suits, regular & light weight	
03	810207	Men's lt. wt. bus. suit, wool or wool blends	
03	810208	Men's lt. wt. business suit, other fabrics	
03	810209	Men's suits, except business	
